Image,Left_Eye_Right_Eye/Eye_Nose,Left_Eye_Right_Eye/Eye_Mouth,Left_Eye_Right_Eye/Eye_Chin,Eye_Nose/Eye_Mouth,Eye_Mouth/Eye_Chin,Virtual_Top_Head/Eye_Chin,Age_Class
20663510_1947-08-20_2015.jpg,1.35,0.84,0.53,1.00,0.00,1.00,6
20818110_1988-02-18_2015.jpg,1.51,0.99,0.59,1.00,0.00,1.00,2
20847210_1987-10-14_2014.jpg,0.99,0.63,0.39,1.00,0.00,1.00,2
20913810_1959-03-06_2005.jpg,0.99,0.63,0.39,1.00,0.00,1.00,4
21120210_1966-02-27_2009.jpg,1.65,0.85,0.54,1.00,0.00,1.00,4
21197710_1991-01-02_2009.jpg,1.33,0.81,0.53,1.00,0.00,1.00,1
21325310_1988-01-13_2013.jpg,1.41,0.94,0.51,1.00,0.00,1.00,2
21418110_1989-01-27_2011.jpg,1.41,0.94,0.51,1.00,0.00,1.00,2
214210_1970-01-11_2010.jpg,1.22,0.97,0.56,1.00,0.00,1.00,3
2158110_1936-07-05_1963.jpg,1.42,0.93,0.59,1.00,0.00,1.00,2
21629210_1892-11-16_1949.jpg,1.38,0.88,0.54,1.00,0.00,1.00,5
2171410_1965-12-10_2010.jpg,1.44,0.83,0.47,1.00,0.00,1.00,4
21866010_1989-05-10_2014.jpg,1.23,0.76,0.48,1.00,0.00,1.00,2
22149510_1973-08-12_2013.jpg,1.23,0.76,0.48,1.00,0.00,1.00,3
22380410_1965-06-16_2013.jpg,1.28,0.92,0.50,1.00,0.00,1.00,4
2243810_1978-02-07_2013.jpg,1.31,0.82,0.54,1.00,0.00,1.00,3
2262310_1922-11-16_1955.jpg,1.55,0.86,0.62,1.00,0.00,1.00,3
226510_1943-11-07_2004.jpg,1.36,0.98,0.60,1.00,0.00,1.00,6
2272110_1946-04-03_2011.jpg,1.36,0.98,0.62,1.00,0.00,1.00,6
22733610_1894-02-01_1954.jpg,1.34,0.99,0.57,1.00,0.00,1.00,5
2276610_1930-11-05_1955.jpg,1.34,0.82,0.60,1.00,0.00,1.00,2
2285110_1963-01-23_1994.jpg,1.98,1.20,0.71,1.00,0.00,1.00,3
22863310_1986-12-25_2015.jpg,1.05,0.74,0.49,1.00,0.00,1.00,2
2292110_1963-08-18_2013.jpg,1.03,0.77,0.46,1.00,0.00,1.00,4
23055210_1960-03-17_2013.jpg,1.33,0.95,0.51,1.00,0.00,1.00,5
2335210_1980-12-14_2009.jpg,1.33,0.95,0.51,1.00,0.00,1.00,2
23543510_1990-10-22_2011.jpg,1.59,1.20,0.58,1.00,0.00,1.00,2
23581510_1991-10-30_2013.jpg,2.14,1.13,0.69,1.00,0.00,1.00,2
23830110_1964-07-22_2013.jpg,1.49,1.01,0.60,1.00,0.00,1.00,4
23842710_1962-08-19_2013.jpg,1.49,1.01,0.60,1.00,0.00,1.00,5
23842710_1962-08-19_2013.jpg,1.49,1.01,0.60,1.00,0.00,1.00,5
24031410_1988-09-21_2009.jpg,1.37,0.89,0.54,1.00,0.00,1.00,2
24097410_1989-07-29_2013.jpg,1.40,0.92,0.58,1.00,0.00,1.00,2
2435810_1964-04-09_2014.jpg,1.50,0.97,0.71,1.00,0.00,1.00,4
244910_1978-07-21_2014.jpg,1.47,0.90,0.59,1.00,0.00,1.00,3
2478710_1941-10-03_2012.jpg,1.24,0.79,0.51,1.00,0.00,1.00,7
24844010_1976-04-24_2009.jpg,1.24,0.79,0.51,1.00,0.00,1.00,3
24858310_1988-09-16_2013.jpg,1.32,0.81,0.51,1.00,0.00,1.00,2
25058210_1977-03-27_2012.jpg,1.58,0.97,0.64,1.00,0.00,1.00,3
2517010_1981-05-31_2010.jpg,1.55,1.11,0.64,1.00,0.00,1.00,2
25469210_1923-08-09_1969.jpg,1.16,0.85,0.50,1.00,0.00,1.00,4
2554110_1990-09-17_2014.jpg,1.56,1.11,0.62,1.00,0.00,1.00,2
2560010_1960-12-26_2012.jpg,1.10,0.73,0.46,1.00,0.00,1.00,5
26154110_1988-02-04_2010.jpg,1.03,0.69,0.44,1.00,0.00,1.00,2
26154110_1988-02-04_2010.jpg,1.22,0.95,0.60,1.00,0.00,1.00,2
2643010_1946-09-22_2014.jpg,1.22,0.95,0.60,1.00,0.00,1.00,6
2645110_1961-12-20_2013.jpg,1.44,0.88,0.55,1.00,0.00,1.00,5
2650810_1979-09-04_2010.jpg,0.94,0.55,0.34,1.00,0.00,1.00,3
26681910_1988-11-23_2015.jpg,1.31,0.90,0.54,1.00,0.00,1.00,2
26721810_1982-06-25_2009.jpg,1.51,0.95,0.54,1.00,0.00,1.00,2
26893910_1933-02-05_1967.jpg,1.28,0.90,0.58,1.00,0.00,1.00,3
27015310_1996-04-22_2010.jpg,3.81,1.64,0.94,1.00,0.00,1.00,1
27050110_1969-02-05_2012.jpg,1.16,0.94,0.48,1.00,0.00,1.00,4
2706410_1898-07-30_1945.jpg,1.16,0.94,0.48,1.00,0.00,1.00,4
27075510_1993-04-02_2010.jpg,1.72,1.06,0.67,1.00,0.00,1.00,1
27244710_1975-03-18_2007.jpg,1.65,0.92,0.56,1.00,0.00,1.00,3
27333510_1997-08-16_2011.jpg,1.65,0.92,0.56,1.00,0.00,1.00,1
27338610_1989-02-28_2013.jpg,1.65,0.92,0.56,1.00,0.00,1.00,2
27338610_1989-02-28_2013.jpg,1.07,0.85,0.57,1.00,0.00,1.00,2
274210_1945-12-17_2011.jpg,1.35,1.01,0.57,1.00,0.00,1.00,6
276310_1923-04-22_1965.jpg,1.45,1.03,0.64,1.00,0.00,1.00,4
27640410_1992-06-03_2011.jpg,1.63,0.86,0.55,1.00,0.00,1.00,1
27643710_1987-08-01_2013.jpg,1.31,0.99,0.57,1.00,0.00,1.00,2
2764410_1974-04-15_2011.jpg,1.84,1.10,0.64,1.00,0.00,1.00,3
27688310_1981-08-21_2006.jpg,1.12,0.72,0.50,1.00,0.00,1.00,2
2791410_1909-07-24_1944.jpg,1.37,0.85,0.52,1.00,0.00,1.00,3
28057210_1954-02-28_2006.jpg,1.35,0.81,0.51,1.00,0.00,1.00,5
28078510_1987-08-24_2010.jpg,1.35,0.81,0.51,1.00,0.00,1.00,2
2809210_1959-09-29_2010.jpg,1.42,0.92,0.64,1.00,0.00,1.00,5
2855510_1981-05-27_2012.jpg,1.07,0.63,0.41,1.00,0.00,1.00,3
28815510_1985-07-05_2013.jpg,1.23,0.81,0.50,1.00,0.00,1.00,2
288210_1949-02-18_1982.jpg,1.54,0.92,0.54,1.00,0.00,1.00,3
28906810_1985-12-11_2012.jpg,1.44,0.85,0.56,1.00,0.00,1.00,2
28926910_1993-03-23_2013.jpg,1.27,0.90,0.60,1.00,0.00,1.00,1
291210_1960-12-19_2011.jpg,1.62,1.02,0.63,1.00,0.00,1.00,5
29137910_1930-08-16_1962.jpg,1.68,0.99,0.66,1.00,0.00,1.00,3
291810_1961-09-24_2014.jpg,1.68,0.99,0.66,1.00,0.00,1.00,5
29325410_1988-06-15_2013.jpg,1.32,0.82,0.49,1.00,0.00,1.00,2
3010_1918-08-31_1975.jpg,1.32,0.82,0.49,1.00,0.00,1.00,5
3020410_1938-01-28_1964.jpg,1.31,0.84,0.54,1.00,0.00,1.00,2
3026610_1975-10-01_2005.jpg,1.50,0.98,0.54,1.00,0.00,1.00,2
30283410_1984-04-13_2013.jpg,1.28,0.82,0.49,1.00,0.00,1.00,2
30338610_1987-09-24_2013.jpg,1.54,0.96,0.59,1.00,0.00,1.00,2
30463510_1983-11-01_2011.jpg,1.54,0.96,0.59,1.00,0.00,1.00,2
30534010_1964-12-07_2008.jpg,1.34,0.91,0.59,1.00,0.00,1.00,4
305910_1940-09-03_2012.jpg,1.25,0.90,0.50,1.00,0.00,1.00,7
30676910_1973-05-06_2010.jpg,1.32,0.87,0.54,1.00,0.00,1.00,3
30717910_2002-09-09_2010.jpg,2.66,1.33,0.76,1.00,0.00,1.00,0
30817610_1946-06-05_2014.jpg,1.25,0.89,0.53,1.00,0.00,1.00,6
310810_1920-05-03_1977.jpg,1.25,0.89,0.53,1.00,0.00,1.00,5
3120310_1922-02-18_1953.jpg,1.20,0.73,0.51,1.00,0.00,1.00,3
31256710_1940-02-28_1964.jpg,1.60,0.95,0.63,1.00,0.00,1.00,2
31256710_1940-02-28_1964.jpg,1.32,0.94,0.53,1.00,0.00,1.00,2
31540310_1974-08-03_2015.jpg,1.41,0.90,0.57,1.00,0.00,1.00,4
31554510_1976-01-17_2006.jpg,2.28,0.98,0.64,1.00,0.00,1.00,2
31573810_1941-01-26_1967.jpg,2.28,0.98,0.64,1.00,0.00,1.00,2
31682910_1958-09-19_2009.jpg,1.63,0.95,0.53,1.00,0.00,1.00,5
317010_1957-10-11_2005.jpg,1.42,1.16,0.54,1.00,0.00,1.00,4
318110_1942-10-31_1977.jpg,1.33,0.90,0.54,1.00,0.00,1.00,3
31892610_1955-06-25_2012.jpg,1.33,0.90,0.54,1.00,0.00,1.00,5
3208410_1985-05-29_2013.jpg,1.20,0.79,0.48,1.00,0.00,1.00,2
3213810_1968-11-11_1996.jpg,1.38,0.85,0.51,1.00,0.00,1.00,2
322310_1950-09-24_2009.jpg,1.54,1.07,0.56,1.00,0.00,1.00,5
3226110_1970-12-27_2008.jpg,1.54,1.07,0.56,1.00,0.00,1.00,3
32292110_1964-07-04_1981.jpg,1.54,1.07,0.56,1.00,0.00,1.00,1
32296110_1960-02-29_2007.jpg,1.40,0.96,0.55,1.00,0.00,1.00,4
32297410_1991-12-30_2011.jpg,1.05,0.77,0.48,1.00,0.00,1.00,1
32346010_1991-01-22_2014.jpg,1.36,0.96,0.58,1.00,0.00,1.00,2
32399910_1915-05-15_1960.jpg,1.83,1.14,0.61,1.00,0.00,1.00,4
32456110_1968-01-18_2000.jpg,1.48,0.90,0.48,1.00,0.00,1.00,3
3246610_1977-08-17_2010.jpg,2.20,1.13,0.71,1.00,0.00,1.00,3
32518510_1917-11-04_1964.jpg,1.81,1.01,0.63,1.00,0.00,1.00,4
32525210_1982-01-30_2012.jpg,1.81,1.01,0.63,1.00,0.00,1.00,2
325610_1940-07-26_1962.jpg,1.77,1.09,0.60,1.00,0.00,1.00,2
3256110_1974-12-18_2010.jpg,1.39,1.06,0.57,1.00,0.00,1.00,3
32582210_1969-01-24_1988.jpg,2.07,1.21,0.60,1.00,0.00,1.00,1
32777210_1989-05-15_2014.jpg,2.07,1.21,0.60,1.00,0.00,1.00,2
3297610_1977-06-12_2014.jpg,1.32,0.88,0.47,1.00,0.00,1.00,3
3303410_1943-03-21_1964.jpg,1.83,1.09,0.58,1.00,0.00,1.00,2
33135410_1984-12-26_2011.jpg,1.47,0.86,0.57,1.00,0.00,1.00,2
33256210_1979-04-06_2012.jpg,1.55,0.99,0.55,1.00,0.00,1.00,3
33264010_1996-12-21_2014.jpg,1.45,1.09,0.61,1.00,0.00,1.00,1
3328810_1975-01-11_2006.jpg,1.22,0.80,0.51,1.00,0.00,1.00,3
3333210_1935-05-09_2009.jpg,1.18,0.80,0.50,1.00,0.00,1.00,7
33410010_1984-07-03_2013.jpg,1.73,0.92,0.56,1.00,0.00,1.00,2
33462910_1931-10-26_1955.jpg,1.26,0.83,0.50,1.00,0.00,1.00,2
33657610_1995-09-25_2012.jpg,1.26,0.83,0.50,1.00,0.00,1.00,1
3403910_1982-07-10_2009.jpg,1.57,0.87,0.52,1.00,0.00,1.00,2
34156810_1989-03-03_2013.jpg,1.38,1.08,0.57,1.00,0.00,1.00,2
3434710_1983-01-04_2011.jpg,1.48,0.89,0.57,1.00,0.00,1.00,2
34499410_1989-04-04_2012.jpg,1.88,0.90,0.63,1.00,0.00,1.00,2
34499410_1989-04-04_2012.jpg,1.14,0.79,0.49,1.00,0.00,1.00,2
34689710_1996-01-10_2012.jpg,1.45,0.99,0.54,1.00,0.00,1.00,1
34689710_1996-01-10_2012.jpg,1.53,1.14,0.64,1.00,0.00,1.00,1
348710_1909-07-09_1945.jpg,1.42,0.90,0.63,1.00,0.00,1.00,3
348710_1909-07-09_1945.jpg,1.49,1.00,0.65,1.00,0.00,1.00,3
348710_1909-07-09_1945.jpg,1.08,0.80,0.55,1.00,0.00,1.00,3
35609710_1965-12-25_2010.jpg,1.00,0.63,0.40,1.00,0.00,1.00,4
35634210_1970-11-24_2009.jpg,1.00,0.63,0.40,1.00,0.00,1.00,3
356410_1932-07-22_2005.jpg,1.00,0.63,0.40,1.00,0.00,1.00,7
35716710_1955-06-30_1971.jpg,1.52,1.02,0.57,1.00,0.00,1.00,1
35833710_1990-08-30_2014.jpg,1.48,0.90,0.53,1.00,0.00,1.00,2
35859210_1930-03-04_2010.jpg,1.47,0.94,0.56,1.00,0.00,1.00,7
3600410_1963-08-26_2012.jpg,1.80,1.09,0.65,1.00,0.00,1.00,4
36276310_1945-01-09_1964.jpg,1.28,0.70,0.48,1.00,0.00,1.00,1
36283810_1990-07-11_2014.jpg,1.46,0.83,0.57,1.00,0.00,1.00,2
36283810_1990-07-11_2014.jpg,1.67,0.91,0.71,1.00,0.00,1.00,2
36348410_1985-08-08_2012.jpg,1.48,0.94,0.62,1.00,0.00,1.00,2
36388510_1988-04-08_2012.jpg,1.41,0.93,0.59,1.00,0.00,1.00,2
36491810_1993-06-23_2012.jpg,1.31,1.01,0.50,1.00,0.00,1.00,1
36621610_1984-01-25_2010.jpg,1.62,1.14,0.59,1.00,0.00,1.00,2
3663110_1978-04-25_2007.jpg,1.62,1.14,0.59,1.00,0.00,1.00,2
37032310_1922-06-17_1947.jpg,1.35,0.94,0.54,1.00,0.00,1.00,2
37054810_1998-09-17_2013.jpg,1.26,0.89,0.64,1.00,0.00,1.00,1
37081610_1991-12-03_2012.jpg,1.50,1.16,0.65,1.00,0.00,1.00,2
37081610_1991-12-03_2012.jpg,1.26,0.85,0.45,1.00,0.00,1.00,2
37089210_1994-01-29_2013.jpg,1.42,0.80,0.50,1.00,0.00,1.00,1
37322810_1990-11-04_2015.jpg,1.24,0.85,0.54,1.00,0.00,1.00,2
37394510_1988-03-04_2012.jpg,1.71,1.15,0.75,1.00,0.00,1.00,2
37397210_1950-05-02_2005.jpg,1.23,0.81,0.47,1.00,0.00,1.00,5
37397210_1950-05-02_2005.jpg,1.45,0.92,0.55,1.00,0.00,1.00,5
37397210_1950-05-02_2005.jpg,1.56,0.86,0.54,1.00,0.00,1.00,5
37416110_1954-02-24_2011.jpg,1.56,0.86,0.54,1.00,0.00,1.00,5
37518010_1991-01-15_2013.jpg,1.32,0.89,0.60,1.00,0.00,1.00,2
37591710_1991-09-21_2013.jpg,1.55,0.99,0.51,1.00,0.00,1.00,2
37744510_1996-10-29_2012.jpg,1.19,0.93,0.57,1.00,0.00,1.00,1
37821010_1993-06-22_2014.jpg,1.19,0.93,0.57,1.00,0.00,1.00,2
37985010_1995-11-15_2015.jpg,2.30,1.08,0.74,1.00,0.00,1.00,1
38007810_1986-01-12_2013.jpg,1.43,1.00,0.54,1.00,0.00,1.00,2
3822910_1931-08-27_1960.jpg,1.45,1.07,0.62,1.00,0.00,1.00,2
38242110_1997-12-27_2015.jpg,1.16,0.92,0.47,1.00,0.00,1.00,1
38252910_1961-06-23_1980.jpg,1.16,0.92,0.47,1.00,0.00,1.00,1
38286110_1951-10-05_1977.jpg,1.17,0.91,0.48,1.00,0.00,1.00,2
38393410_1986-06-04_2012.jpg,1.37,0.86,0.57,1.00,0.00,1.00,2
38582210_1995-09-18_2015.jpg,1.10,0.69,0.47,1.00,0.00,1.00,1
39010_1974-02-13_2015.jpg,1.45,0.87,0.57,1.00,0.00,1.00,4
39513110_1991-10-07_2014.jpg,1.10,0.69,0.41,1.00,0.00,1.00,2
3955610_1957-02-13_2012.jpg,1.81,1.02,0.60,1.00,0.00,1.00,5
397110_1951-09-30_2008.jpg,1.63,0.91,0.61,1.00,0.00,1.00,5
397810_1969-03-17_2009.jpg,1.55,1.03,0.60,1.00,0.00,1.00,3
39798510_1993-11-08_2012.jpg,1.55,1.03,0.60,1.00,0.00,1.00,1
39992510_1987-04-13_2007.jpg,1.30,0.80,0.53,1.00,0.00,1.00,1
4023110_1979-04-30_2007.jpg,1.06,0.72,0.50,1.00,0.00,1.00,2
40712910_1979-07-08_2009.jpg,1.13,0.74,0.50,1.00,0.00,1.00,2
40846310_1938-03-21_1984.jpg,1.13,0.74,0.50,1.00,0.00,1.00,4
41008910_1959-05-13_2013.jpg,1.44,0.92,0.47,1.00,0.00,1.00,5
4110_1943-02-03_1980.jpg,1.44,0.92,0.47,1.00,0.00,1.00,3
41603610_1986-11-14_2013.jpg,1.44,0.92,0.47,1.00,0.00,1.00,2
4161810_1985-03-31_2013.jpg,1.31,1.07,0.56,1.00,0.00,1.00,2
417010_1963-02-25_2011.jpg,1.14,0.77,0.54,1.00,0.00,1.00,4
41942010_1963-03-31_2012.jpg,1.54,1.11,0.54,1.00,0.00,1.00,4
42123010_1960-10-14_2010.jpg,1.54,1.11,0.54,1.00,0.00,1.00,4
42176410_1987-01-19_2012.jpg,1.19,0.98,0.49,1.00,0.00,1.00,2
42176410_1987-01-19_2012.jpg,1.06,0.84,0.42,1.00,0.00,1.00,2
42176410_1987-01-19_2012.jpg,1.06,0.84,0.42,1.00,0.00,1.00,2
4224610_1969-05-02_2008.jpg,1.67,0.98,0.57,1.00,0.00,1.00,3
42295810_1972-01-25_2013.jpg,1.14,0.78,0.53,1.00,0.00,1.00,4
42301410_1991-08-09_2015.jpg,1.89,1.22,0.58,1.00,0.00,1.00,2
424410_1923-07-21_2005.jpg,1.41,1.09,0.60,1.00,0.00,1.00,8
42512310_1996-03-25_2015.jpg,1.26,0.89,0.55,1.00,0.00,1.00,1
42527910_1977-01-06_2012.jpg,1.27,0.86,0.55,1.00,0.00,1.00,3
42557610_1990-09-06_2014.jpg,1.68,0.92,0.66,1.00,0.00,1.00,2
42584810_1970-04-08_2008.jpg,1.34,0.77,0.50,1.00,0.00,1.00,3
42591010_1995-07-15_2015.jpg,1.34,0.77,0.50,1.00,0.00,1.00,1
42671310_1994-02-22_2006.jpg,1.49,0.89,0.56,1.00,0.00,1.00,1
42723710_1928-04-28_1958.jpg,1.49,0.89,0.56,1.00,0.00,1.00,2
42956610_1990-03-12_2015.jpg,1.31,1.05,0.58,1.00,0.00,1.00,2
43066310_1992-09-19_2014.jpg,1.54,0.89,0.62,1.00,0.00,1.00,2
43228110_1982-12-29_2010.jpg,1.28,0.87,0.51,1.00,0.00,1.00,2
43236510_1974-04-03_2013.jpg,1.31,0.98,0.54,1.00,0.00,1.00,3
4347610_1948-08-02_2004.jpg,1.31,0.95,0.51,1.00,0.00,1.00,5
4354310_1928-09-16_2006.jpg,1.28,1.05,0.63,1.00,0.00,1.00,7
4356110_1957-07-26_2009.jpg,1.46,0.92,0.54,1.00,0.00,1.00,5
43661110_1997-10-28_2013.jpg,1.22,0.80,0.59,1.00,0.00,1.00,1
43910_1936-05-09_1966.jpg,1.38,1.07,0.58,1.00,0.00,1.00,2
43922210_1984-10-21_2014.jpg,1.45,0.90,0.55,1.00,0.00,1.00,2
43960310_1979-09-20_2015.jpg,1.46,0.80,0.57,1.00,0.00,1.00,3
44067710_1987-03-09_2011.jpg,1.12,0.78,0.46,1.00,0.00,1.00,2
44099010_1993-10-11_2013.jpg,1.50,1.01,0.53,1.00,0.00,1.00,1
44276610_1935-04-12_1964.jpg,1.34,0.85,0.50,1.00,0.00,1.00,2
44276610_1935-04-12_1964.jpg,1.34,0.85,0.50,1.00,0.00,1.00,2
44276610_1935-04-12_1964.jpg,1.63,0.95,0.53,1.00,0.00,1.00,2
44276610_1935-04-12_1964.jpg,1.63,0.95,0.53,1.00,0.00,1.00,2
44276610_1935-04-12_1964.jpg,1.63,0.95,0.53,1.00,0.00,1.00,2
443110_1981-11-11_2013.jpg,1.38,0.94,0.60,1.00,0.00,1.00,3
44396210_1978-04-18_2014.jpg,1.38,0.94,0.60,1.00,0.00,1.00,3
44530710_1996-02-02_2015.jpg,1.38,0.94,0.60,1.00,0.00,1.00,1
44969610_1967-08-21_2011.jpg,1.28,0.82,0.57,1.00,0.00,1.00,4
44993510_1997-05-25_2015.jpg,1.39,0.90,0.55,1.00,0.00,1.00,1
45052110_1904-09-23_1955.jpg,1.05,0.78,0.50,1.00,0.00,1.00,5
4519010_1957-12-19_1981.jpg,1.05,0.78,0.50,1.00,0.00,1.00,2
45303710_1981-10-11_2013.jpg,1.33,0.81,0.50,1.00,0.00,1.00,3
453510_1902-05-18_1961.jpg,1.25,0.83,0.49,1.00,0.00,1.00,5
4546210_1968-11-18_2008.jpg,1.53,1.00,0.58,1.00,0.00,1.00,3
45507810_1993-12-28_2014.jpg,1.92,0.98,0.54,1.00,0.00,1.00,2
455810_1970-12-29_2007.jpg,1.41,1.09,0.52,1.00,0.00,1.00,3
45644510_1940-01-23_2012.jpg,1.71,0.91,0.53,1.00,0.00,1.00,7
45672710_1980-10-03_2015.jpg,2.16,1.09,0.69,1.00,0.00,1.00,3
45678910_1992-01-08_2015.jpg,1.18,0.84,0.53,1.00,0.00,1.00,2
46279310_1988-08-12_2012.jpg,1.93,1.12,0.63,1.00,0.00,1.00,2
46581910_1993-05-06_2015.jpg,1.28,0.86,0.48,1.00,0.00,1.00,2
46610210_1984-10-07_2012.jpg,1.34,0.85,0.51,1.00,0.00,1.00,2
46725510_1993-02-27_2014.jpg,1.34,0.85,0.51,1.00,0.00,1.00,2
46817010_1991-01-24_2011.jpg,3.20,1.43,0.78,1.00,0.00,1.00,1
469610_1958-03-28_1994.jpg,1.84,1.12,0.53,1.00,0.00,1.00,3
48110_1970-11-12_1994.jpg,1.44,1.02,0.55,1.00,0.00,1.00,2
48110_1970-11-12_1994.jpg,1.75,0.97,0.64,1.00,0.00,1.00,2
4812110_1958-05-18_2012.jpg,1.27,0.95,0.61,1.00,0.00,1.00,5
489510_1948-06-12_2005.jpg,1.31,1.02,0.48,1.00,0.00,1.00,5
5024710_1980-06-09_2007.jpg,1.31,1.02,0.48,1.00,0.00,1.00,2
5076410_1934-02-27_2007.jpg,1.31,1.02,0.48,1.00,0.00,1.00,7
5159710_1982-02-04_2013.jpg,1.28,0.88,0.53,1.00,0.00,1.00,3
524210_1956-06-15_2015.jpg,1.82,1.14,0.67,1.00,0.00,1.00,5
5293110_1965-02-07_2011.jpg,1.53,1.02,0.61,1.00,0.00,1.00,4
5298810_1981-06-18_2006.jpg,1.75,1.19,0.68,1.00,0.00,1.00,2
5327710_1927-02-22_2013.jpg,1.50,0.92,0.57,1.00,0.00,1.00,8
5362310_1979-02-19_2010.jpg,1.37,0.67,0.44,1.00,0.00,1.00,3
5442710_1987-11-01_2014.jpg,1.38,0.98,0.65,1.00,0.00,1.00,2
5536210_1973-06-14_2009.jpg,1.38,0.98,0.65,1.00,0.00,1.00,3
554610_1936-06-28_1956.jpg,1.31,1.06,0.56,1.00,0.00,1.00,1
5693710_1960-02-03_2011.jpg,1.61,0.92,0.63,1.00,0.00,1.00,5
5789510_1988-01-28_2012.jpg,1.71,1.08,0.62,1.00,0.00,1.00,2
5875710_1981-01-07_2006.jpg,1.14,0.84,0.47,1.00,0.00,1.00,2
5887710_1900-02-14_1945.jpg,1.27,0.78,0.49,1.00,0.00,1.00,4
5923010_1956-05-08_2014.jpg,1.16,0.82,0.49,1.00,0.00,1.00,5
6024910_1985-05-30_2007.jpg,1.26,0.81,0.50,1.00,0.00,1.00,2
607110_1969-01-07_2013.jpg,1.34,0.93,0.56,1.00,0.00,1.00,4
612910_1978-08-07_2012.jpg,1.89,0.93,0.60,1.00,0.00,1.00,3
615810_1953-03-03_2007.jpg,1.89,0.93,0.60,1.00,0.00,1.00,5
6215810_1973-11-27_2008.jpg,1.49,0.96,0.58,1.00,0.00,1.00,3
643710_1958-09-25_2015.jpg,1.58,0.89,0.52,1.00,0.00,1.00,5
6466010_1969-01-29_2006.jpg,1.46,0.99,0.54,1.00,0.00,1.00,3
6496810_1982-03-12_2004.jpg,1.47,0.94,0.58,1.00,0.00,1.00,2
6554910_1973-05-24_1999.jpg,1.59,0.97,0.59,1.00,0.00,1.00,2
6571310_1950-03-21_2013.jpg,1.43,0.96,0.65,1.00,0.00,1.00,6
659310_1964-08-02_2010.jpg,1.50,1.05,0.58,1.00,0.00,1.00,4
6603110_1860-08-12_1963.jpg,1.27,0.93,0.54,1.00,0.00,1.00,8
666910_1970-03-28_2011.jpg,1.92,0.95,0.59,1.00,0.00,1.00,4
670910_1963-12-03_2001.jpg,1.92,0.95,0.59,1.00,0.00,1.00,3
6729510_1970-07-02_2010.jpg,1.15,0.75,0.60,1.00,0.00,1.00,3
699410_1955-08-17_2008.jpg,1.53,1.02,0.55,1.00,0.00,1.00,5
7000810_1989-10-04_2014.jpg,1.38,0.90,0.63,1.00,0.00,1.00,2
726410_1912-05-31_1997.jpg,1.36,0.89,0.60,1.00,0.00,1.00,8
7269710_1953-01-06_2012.jpg,1.18,0.81,0.56,1.00,0.00,1.00,5
727910_1968-03-26_2013.jpg,2.22,1.03,0.67,1.00,0.00,1.00,4
7310910_1988-05-27_2012.jpg,1.29,0.92,0.57,1.00,0.00,1.00,2
7407410_1918-03-13_1951.jpg,1.54,0.92,0.60,1.00,0.00,1.00,3
7472410_1983-03-23_2011.jpg,1.26,0.83,0.56,1.00,0.00,1.00,2
751310_1980-12-20_2012.jpg,1.89,0.95,0.55,1.00,0.00,1.00,3
769310_1926-02-26_1964.jpg,1.76,1.08,0.61,1.00,0.00,1.00,3
773110_1973-09-12_2009.jpg,1.10,0.64,0.46,1.00,0.00,1.00,3
7847010_1989-01-15_2008.jpg,1.20,0.78,0.55,1.00,0.00,1.00,1
7891210_1976-12-18_2007.jpg,1.44,1.03,0.68,1.00,0.00,1.00,3
7956910_1944-02-20_2008.jpg,1.89,1.06,0.60,1.00,0.00,1.00,6
7956910_1944-02-20_2008.jpg,1.04,0.80,0.46,1.00,0.00,1.00,6
7956910_1944-02-20_2008.jpg,1.41,0.93,0.55,1.00,0.00,1.00,6
8033110_1977-07-27_2012.jpg,1.71,0.84,0.57,1.00,0.00,1.00,3
806910_1964-01-08_2004.jpg,2.06,1.01,0.66,1.00,0.00,1.00,3
8088410_1958-12-16_1983.jpg,1.82,1.04,0.60,1.00,0.00,1.00,2
8148610_1980-08-08_2013.jpg,1.40,0.88,0.60,1.00,0.00,1.00,3
8370210_1932-11-06_2007.jpg,1.15,0.82,0.46,1.00,0.00,1.00,7
8374610_1962-07-22_2014.jpg,1.31,0.86,0.54,1.00,0.00,1.00,5
8528010_1962-01-23_2005.jpg,1.31,0.75,0.46,1.00,0.00,1.00,4
861410_1936-09-05_2011.jpg,1.53,0.85,0.59,1.00,0.00,1.00,7
875310_1904-04-17_1990.jpg,1.61,0.92,0.65,1.00,0.00,1.00,8
876610_1957-02-19_2009.jpg,1.33,0.86,0.54,1.00,0.00,1.00,5
882510_1926-02-10_1976.jpg,1.38,1.06,0.54,1.00,0.00,1.00,4
882510_1926-02-10_1976.jpg,1.58,1.05,0.56,1.00,0.00,1.00,4
8871510_1986-10-17_2015.jpg,1.29,0.81,0.55,1.00,0.00,1.00,2
890710_1968-01-21_2014.jpg,0.98,0.72,0.42,1.00,0.00,1.00,4
8988610_1921-06-30_2008.jpg,1.54,0.87,0.62,1.00,0.00,1.00,8
8988610_1921-06-30_2008.jpg,1.54,0.87,0.62,1.00,0.00,1.00,8
901710_1942-09-13_2009.jpg,1.74,1.00,0.60,1.00,0.00,1.00,6
9144410_1978-04-05_2011.jpg,1.33,0.93,0.49,1.00,0.00,1.00,3
9372610_1982-03-26_2004.jpg,1.16,0.75,0.48,1.00,0.00,1.00,2
939710_1918-12-14_2006.jpg,1.70,0.95,0.58,1.00,0.00,1.00,8
